Fecha,Nivel Medio
2024-10-12 23:08:00,0.951
2024-10-12 23:07:00,0.946
2024-10-12 23:06:00,0.942
2024-10-12 23:05:00,0.941
2024-10-12 23:04:00,0.946
2024-10-12 23:03:00,0.94
2024-10-12 23:02:00,0.947
2024-10-12 23:01:00,0.941
2024-10-12 23:00:00,0.939
2024-10-12 22:59:00,0.933
2024-10-12 22:58:00,0.934
2024-10-12 22:57:00,0.935
2024-10-12 22:56:00,0.928
2024-10-12 22:55:00,0.922
2024-10-12 22:54:00,0.917
2024-10-12 22:53:00,0.911
2024-10-12 22:52:00,0.907
2024-10-12 22:51:00,0.9
2024-10-12 22:50:00,0.898
2024-10-12 22:49:00,0.898
2024-10-12 22:48:00,0.897
2024-10-12 22:47:00,0.896
2024-10-12 22:46:00,0.893
2024-10-12 22:45:00,0.894
2024-10-12 22:44:00,0.893
2024-10-12 22:43:00,0.891
2024-10-12 22:42:00,0.891
2024-10-12 22:41:00,0.889
2024-10-12 22:40:00,0.885
2024-10-12 22:39:00,0.887
2024-10-12 22:38:00,0.883
2024-10-12 22:37:00,0.886
2024-10-12 22:36:00,0.881
2024-10-12 22:35:00,0.879
2024-10-12 22:34:00,0.877
2024-10-12 22:33:00,0.874
2024-10-12 22:32:00,0.868
2024-10-12 22:31:00,0.867
2024-10-12 22:30:00,0.864
2024-10-12 22:29:00,0.851
2024-10-12 22:28:00,0.847
2024-10-12 22:27:00,0.843
2024-10-12 22:26:00,0.838
2024-10-12 22:25:00,0.834
2024-10-12 22:24:00,0.83
2024-10-12 22:23:00,0.824
2024-10-12 22:22:00,0.82
2024-10-12 22:21:00,0.812
2024-10-12 22:20:00,0.805
2024-10-12 22:19:00,0.803
2024-10-12 22:18:00,0.798
2024-10-12 22:17:00,0.79
2024-10-12 22:16:00,0.781
2024-10-12 22:15:00,0.776
2024-10-12 22:14:00,0.77
2024-10-12 22:13:00,0.756
2024-10-12 22:12:00,0.754
2024-10-12 22:11:00,0.746
2024-10-12 22:10:00,0.744
2024-10-12 22:09:00,0.736
2024-10-12 22:08:00,0.735
2024-10-12 22:07:00,0.734
2024-10-12 22:06:00,0.731
2024-10-12 22:05:00,0.726
2024-10-12 22:04:00,0.724
2024-10-12 22:03:00,0.718
2024-10-12 22:02:00,0.714
2024-10-12 22:01:00,0.715
2024-10-12 22:00:00,0.71
2024-10-12 21:59:00,0.707
2024-10-12 21:58:00,0.705
2024-10-12 21:57:00,0.702
2024-10-12 21:56:00,0.697
2024-10-12 21:55:00,0.696
2024-10-12 21:54:00,0.687
2024-10-12 21:53:00,0.685
2024-10-12 21:52:00,0.686
2024-10-12 21:51:00,0.686
2024-10-12 21:50:00,0.686
2024-10-12 21:49:00,0.684
2024-10-12 21:48:00,0.684
2024-10-12 21:47:00,0.681
2024-10-12 21:46:00,0.679
2024-10-12 21:45:00,0.675
2024-10-12 21:44:00,0.668
2024-10-12 21:43:00,0.665
2024-10-12 21:42:00,0.655
2024-10-12 21:41:00,0.644
2024-10-12 21:40:00,0.635
2024-10-12 21:39:00,0.626
2024-10-12 21:38:00,0.618
2024-10-12 21:37:00,0.607
2024-10-12 21:36:00,0.593
2024-10-12 21:35:00,0.586
2024-10-12 21:34:00,0.574
2024-10-12 21:33:00,0.57
2024-10-12 21:32:00,0.566
2024-10-12 21:31:00,0.555
2024-10-12 21:30:00,0.55
2024-10-12 21:29:00,0.536
2024-10-12 21:28:00,0.53
2024-10-12 21:27:00,0.525
2024-10-12 21:26:00,0.523
2024-10-12 21:25:00,0.514
2024-10-12 21:24:00,0.506
2024-10-12 21:23:00,0.496
2024-10-12 21:22:00,0.488
2024-10-12 21:21:00,0.482
2024-10-12 21:20:00,0.477
2024-10-12 21:19:00,0.473
2024-10-12 21:18:00,0.476
2024-10-12 21:17:00,0.465
2024-10-12 21:16:00,0.464
2024-10-12 21:15:00,0.46
2024-10-12 21:14:00,0.459
2024-10-12 21:13:00,0.463
2024-10-12 21:12:00,0.459
2024-10-12 21:11:00,0.456
2024-10-12 21:10:00,0.454
2024-10-12 21:09:00,0.449
2024-10-12 21:08:00,0.45
2024-10-12 21:07:00,0.447
2024-10-12 21:06:00,0.443
2024-10-12 21:05:00,0.44
2024-10-12 21:04:00,0.435
2024-10-12 21:03:00,0.43
2024-10-12 21:02:00,0.423
2024-10-12 21:01:00,0.423
2024-10-12 21:00:00,0.417
2024-10-12 20:59:00,0.412
2024-10-12 20:58:00,0.399
2024-10-12 20:57:00,0.389
2024-10-12 20:56:00,0.376
2024-10-12 20:55:00,0.364
2024-10-12 20:54:00,0.354
2024-10-12 20:53:00,0.344
2024-10-12 20:52:00,0.336
2024-10-12 20:51:00,0.327
2024-10-12 20:50:00,0.32
2024-10-12 20:49:00,0.313
2024-10-12 20:48:00,0.306
2024-10-12 20:47:00,0.298
2024-10-12 20:46:00,0.291
2024-10-12 20:45:00,0.288
2024-10-12 20:44:00,0.281
2024-10-12 20:43:00,0.277
2024-10-12 20:42:00,0.27
2024-10-12 20:41:00,0.265
2024-10-12 20:40:00,0.257
2024-10-12 20:39:00,0.248
2024-10-12 20:38:00,0.245
2024-10-12 20:37:00,0.239
2024-10-12 20:36:00,0.232
2024-10-12 20:35:00,0.228
2024-10-12 20:34:00,0.222
2024-10-12 20:33:00,0.215
2024-10-12 20:32:00,0.209
2024-10-12 20:31:00,0.201
2024-10-12 20:30:00,0.198
2024-10-12 20:29:00,0.191
2024-10-12 20:28:00,0.186
2024-10-12 20:27:00,0.179
2024-10-12 20:26:00,0.171
2024-10-12 20:25:00,0.164
2024-10-12 20:24:00,0.154
2024-10-12 20:23:00,0.142
2024-10-12 20:22:00,0.131
2024-10-12 20:21:00,0.123
2024-10-12 20:20:00,0.111
2024-10-12 20:19:00,0.1
2024-10-12 20:18:00,0.093
2024-10-12 20:17:00,0.087
2024-10-12 20:16:00,0.082
2024-10-12 20:15:00,0.078
2024-10-12 20:14:00,0.074
2024-10-12 20:13:00,0.071
2024-10-12 20:12:00,0.064
2024-10-12 20:11:00,0.058
2024-10-12 20:10:00,0.051
2024-10-12 20:09:00,0.048
2024-10-12 20:08:00,0.046
2024-10-12 20:07:00,0.042
2024-10-12 20:06:00,0.037
2024-10-12 20:05:00,0.029
2024-10-12 20:04:00,0.025
2024-10-12 20:03:00,0.02
2024-10-12 20:02:00,0.018
2024-10-12 20:01:00,0.016
2024-10-12 20:00:00,0.016
2024-10-12 19:59:00,0.013
2024-10-12 19:58:00,0.014
2024-10-12 19:57:00,0.01
2024-10-12 19:56:00,0.005
2024-10-12 19:55:00,-0.003
2024-10-12 19:54:00,-0.008
2024-10-12 19:53:00,-0.018
2024-10-12 19:52:00,-0.025
2024-10-12 19:51:00,-0.034
2024-10-12 19:50:00,-0.041
2024-10-12 19:49:00,-0.049
2024-10-12 19:48:00,-0.058
2024-10-12 19:47:00,-0.064
2024-10-12 19:46:00,-0.072
2024-10-12 19:45:00,-0.08
2024-10-12 19:44:00,-0.087
2024-10-12 19:43:00,-0.094
2024-10-12 19:42:00,-0.107
2024-10-12 19:41:00,-0.119
2024-10-12 19:40:00,-0.131
2024-10-12 19:39:00,-0.144
2024-10-12 19:38:00,-0.156
2024-10-12 19:37:00,-0.17
2024-10-12 19:36:00,-0.178
2024-10-12 19:35:00,-0.189
2024-10-12 19:34:00,-0.193
2024-10-12 19:33:00,-0.202
2024-10-12 19:32:00,-0.205
2024-10-12 19:31:00,-0.205
2024-10-12 19:30:00,-0.202
2024-10-12 19:29:00,-0.204
2024-10-12 19:28:00,-0.203
2024-10-12 19:27:00,-0.205
2024-10-12 19:26:00,-0.206
2024-10-12 19:25:00,-0.209
2024-10-12 19:24:00,-0.212
2024-10-12 19:23:00,-0.218
2024-10-12 19:22:00,-0.22
2024-10-12 19:21:00,-0.23
2024-10-12 19:20:00,-0.236
2024-10-12 19:19:00,-0.24
2024-10-12 19:18:00,-0.247
2024-10-12 19:17:00,-0.25
2024-10-12 19:16:00,-0.254
2024-10-12 19:15:00,-0.258
2024-10-12 19:14:00,-0.256
2024-10-12 19:13:00,-0.254
2024-10-12 19:12:00,-0.252
2024-10-12 19:11:00,-0.252
2024-10-12 19:10:00,-0.253
2024-10-12 19:09:00,-0.257
2024-10-12 19:08:00,-0.265
2024-10-12 19:07:00,-0.269
2024-10-12 19:06:00,-0.279
2024-10-12 19:05:00,-0.288
2024-10-12 19:04:00,-0.298
2024-10-12 19:03:00,-0.313
2024-10-12 19:02:00,-0.323
2024-10-12 19:01:00,-0.336
2024-10-12 19:00:00,-0.346
2024-10-12 18:59:00,-0.357
2024-10-12 18:58:00,-0.36
2024-10-12 18:57:00,-0.365
2024-10-12 18:56:00,-0.369
2024-10-12 18:55:00,-0.375
2024-10-12 18:54:00,-0.382
2024-10-12 18:53:00,-0.386
2024-10-12 18:52:00,-0.391
2024-10-12 18:51:00,-0.397
2024-10-12 18:50:00,-0.402
2024-10-12 18:49:00,-0.41
2024-10-12 18:48:00,-0.417
2024-10-12 18:47:00,-0.42
2024-10-12 18:46:00,-0.427
2024-10-12 18:45:00,-0.427
2024-10-12 18:44:00,-0.427
2024-10-12 18:43:00,-0.43
2024-10-12 18:42:00,-0.432
2024-10-12 18:41:00,-0.434
2024-10-12 18:40:00,-0.438
2024-10-12 18:39:00,-0.438
2024-10-12 18:38:00,-0.44
2024-10-12 18:37:00,-0.442
2024-10-12 18:36:00,-0.445
2024-10-12 18:35:00,-0.449
2024-10-12 18:34:00,-0.457
2024-10-12 18:33:00,-0.464
2024-10-12 18:32:00,-0.469
2024-10-12 18:31:00,-0.472
2024-10-12 18:30:00,-0.478
2024-10-12 18:29:00,-0.48
2024-10-12 18:28:00,-0.486
2024-10-12 18:27:00,-0.489
2024-10-12 18:26:00,-0.496
2024-10-12 18:25:00,-0.498
2024-10-12 18:24:00,-0.501
2024-10-12 18:23:00,-0.5
2024-10-12 18:22:00,-0.5
2024-10-12 18:21:00,-0.508
2024-10-12 18:20:00,-0.507
2024-10-12 18:19:00,-0.509
2024-10-12 18:18:00,-0.511
2024-10-12 18:17:00,-0.513
2024-10-12 18:16:00,-0.514
2024-10-12 18:15:00,-0.516
2024-10-12 18:14:00,-0.523
2024-10-12 18:13:00,-0.532
2024-10-12 18:12:00,-0.535
2024-10-12 18:11:00,-0.535
2024-10-12 18:10:00,-0.538
2024-10-12 18:09:00,-0.537
2024-10-12 18:08:00,-0.54
2024-10-12 18:07:00,-0.544
2024-10-12 18:06:00,-0.552
2024-10-12 18:05:00,-0.555
2024-10-12 18:04:00,-0.557
2024-10-12 18:03:00,-0.558
2024-10-12 18:02:00,-0.557
2024-10-12 18:01:00,-0.56
2024-10-12 18:00:00,-0.566
2024-10-12 17:59:00,-0.573
2024-10-12 17:58:00,-0.578
2024-10-12 17:57:00,-0.581
2024-10-12 17:56:00,-0.585
2024-10-12 17:55:00,-0.586
2024-10-12 17:54:00,-0.589
2024-10-12 17:53:00,-0.594
2024-10-12 17:52:00,-0.6
2024-10-12 17:51:00,-0.603
2024-10-12 17:50:00,-0.611
2024-10-12 17:49:00,-0.616
2024-10-12 17:48:00,-0.62
2024-10-12 17:47:00,-0.622
2024-10-12 17:46:00,-0.624
2024-10-12 17:45:00,-0.626
2024-10-12 17:44:00,-0.629
2024-10-12 17:43:00,-0.632
2024-10-12 17:42:00,-0.629
2024-10-12 17:41:00,-0.626
2024-10-12 17:40:00,-0.624
2024-10-12 17:39:00,-0.617
2024-10-12 17:38:00,-0.618
2024-10-12 17:37:00,-0.618
2024-10-12 17:36:00,-0.617
2024-10-12 17:35:00,-0.618
2024-10-12 17:34:00,-0.617
2024-10-12 17:33:00,-0.613
2024-10-12 17:32:00,-0.613
2024-10-12 17:31:00,-0.62
2024-10-12 17:30:00,-0.626
2024-10-12 17:29:00,-0.628
2024-10-12 17:28:00,-0.629
2024-10-12 17:27:00,-0.625
2024-10-12 17:26:00,-0.619
2024-10-12 17:25:00,-0.615
2024-10-12 17:24:00,-0.612
2024-10-12 17:23:00,-0.607
2024-10-12 17:22:00,-0.604
2024-10-12 17:21:00,-0.6
2024-10-12 17:20:00,-0.596
2024-10-12 17:19:00,-0.601
2024-10-12 17:18:00,-0.605
2024-10-12 17:17:00,-0.613
2024-10-12 17:16:00,-0.623
2024-10-12 17:15:00,-0.628
2024-10-12 17:14:00,-0.634
2024-10-12 17:13:00,-0.637
2024-10-12 17:12:00,-0.635
2024-10-12 17:11:00,-0.641
2024-10-12 17:10:00,-0.639
2024-10-12 17:09:00,-0.636
2024-10-12 17:08:00,-0.629
2024-10-12 17:07:00,-0.626
2024-10-12 17:06:00,-0.62
2024-10-12 17:05:00,-0.621
2024-10-12 17:04:00,-0.621
2024-10-12 17:03:00,-0.626
2024-10-12 17:02:00,-0.629
2024-10-12 17:01:00,-0.632
2024-10-12 17:00:00,-0.635
2024-10-12 16:59:00,-0.638
2024-10-12 16:58:00,-0.642
2024-10-12 16:57:00,-0.647
2024-10-12 16:56:00,-0.647
2024-10-12 16:55:00,-0.652
2024-10-12 16:54:00,-0.647
2024-10-12 16:53:00,-0.646
2024-10-12 16:52:00,-0.64
2024-10-12 16:51:00,-0.639
2024-10-12 16:50:00,-0.635
2024-10-12 16:49:00,-0.626
2024-10-12 16:48:00,-0.624
2024-10-12 16:47:00,-0.619
2024-10-12 16:46:00,-0.615
2024-10-12 16:45:00,-0.617
2024-10-12 16:44:00,-0.612
2024-10-12 16:43:00,-0.615
2024-10-12 16:42:00,-0.61
2024-10-12 16:41:00,-0.608
2024-10-12 16:40:00,-0.605
2024-10-12 16:39:00,-0.599
2024-10-12 16:38:00,-0.594
2024-10-12 16:37:00,-0.59
2024-10-12 16:36:00,-0.584
2024-10-12 16:35:00,-0.578
2024-10-12 16:34:00,-0.573
2024-10-12 16:33:00,-0.57
2024-10-12 16:32:00,-0.565
2024-10-12 16:31:00,-0.562
2024-10-12 16:30:00,-0.565
2024-10-12 16:29:00,-0.565
2024-10-12 16:28:00,-0.566
2024-10-12 16:27:00,-0.564
2024-10-12 16:26:00,-0.569
2024-10-12 16:25:00,-0.567
2024-10-12 16:24:00,-0.567
2024-10-12 16:23:00,-0.567
2024-10-12 16:22:00,-0.563
2024-10-12 16:21:00,-0.561
2024-10-12 16:20:00,-0.557
2024-10-12 16:19:00,-0.556
2024-10-12 16:18:00,-0.556
2024-10-12 16:17:00,-0.558
2024-10-12 16:16:00,-0.556
2024-10-12 16:15:00,-0.556
2024-10-12 16:14:00,-0.557
2024-10-12 16:13:00,-0.56
2024-10-12 16:12:00,-0.557
2024-10-12 16:11:00,-0.559
2024-10-12 16:10:00,-0.555
2024-10-12 16:09:00,-0.553
2024-10-12 16:08:00,-0.545
2024-10-12 16:07:00,-0.542
2024-10-12 16:06:00,-0.538
2024-10-12 16:05:00,-0.532
2024-10-12 16:04:00,-0.527
2024-10-12 16:03:00,-0.522
2024-10-12 16:02:00,-0.515
2024-10-12 16:01:00,-0.508
2024-10-12 16:00:00,-0.5
2024-10-12 15:59:00,-0.492
2024-10-12 15:58:00,-0.486
2024-10-12 15:57:00,-0.489
2024-10-12 15:56:00,-0.474
2024-10-12 15:55:00,-0.47
2024-10-12 15:54:00,-0.468
2024-10-12 15:53:00,-0.466
2024-10-12 15:52:00,-0.464
2024-10-12 15:51:00,-0.468
2024-10-12 15:50:00,-0.466
2024-10-12 15:49:00,-0.464
2024-10-12 15:48:00,-0.456
2024-10-12 15:47:00,-0.452
2024-10-12 15:46:00,-0.441
2024-10-12 15:45:00,-0.436
2024-10-12 15:44:00,-0.429
2024-10-12 15:43:00,-0.425
2024-10-12 15:42:00,-0.42
2024-10-12 15:41:00,-0.413
2024-10-12 15:40:00,-0.397
2024-10-12 15:39:00,-0.399
2024-10-12 15:38:00,-0.394
2024-10-12 15:37:00,-0.395
2024-10-12 15:36:00,-0.392
2024-10-12 15:35:00,-0.388
2024-10-12 15:34:00,-0.382
2024-10-12 15:33:00,-0.377
2024-10-12 15:32:00,-0.371
2024-10-12 15:31:00,-0.367
2024-10-12 15:30:00,-0.363
2024-10-12 15:29:00,-0.356
2024-10-12 15:28:00,-0.352
2024-10-12 15:27:00,-0.345
2024-10-12 15:26:00,-0.339
2024-10-12 15:25:00,-0.335
2024-10-12 15:24:00,-0.334
2024-10-12 15:23:00,-0.333
2024-10-12 15:22:00,-0.333
2024-10-12 15:21:00,-0.329
2024-10-12 15:20:00,-0.327
2024-10-12 15:19:00,-0.318
2024-10-12 15:18:00,-0.315
2024-10-12 15:17:00,-0.31
2024-10-12 15:16:00,-0.31
2024-10-12 15:15:00,-0.305
2024-10-12 15:14:00,-0.298
2024-10-12 15:13:00,-0.287
2024-10-12 15:12:00,-0.282
2024-10-12 15:11:00,-0.274
2024-10-12 15:10:00,-0.266
2024-10-12 15:09:00,-0.264
2024-10-12 15:08:00,-0.258
2024-10-12 15:07:00,-0.258
2024-10-12 15:06:00,-0.252
2024-10-12 15:05:00,-0.246
2024-10-12 15:04:00,-0.238
2024-10-12 15:03:00,-0.23
2024-10-12 15:02:00,-0.225
2024-10-12 15:01:00,-0.215
2024-10-12 15:00:00,-0.205
2024-10-12 14:59:00,-0.194
2024-10-12 14:58:00,-0.183
2024-10-12 14:57:00,-0.169
2024-10-12 14:56:00,-0.158
2024-10-12 14:55:00,-0.152
2024-10-12 14:54:00,-0.148
2024-10-12 14:53:00,-0.142
2024-10-12 14:52:00,-0.137
2024-10-12 14:51:00,-0.128
2024-10-12 14:50:00,-0.121
2024-10-12 14:49:00,-0.116
2024-10-12 14:48:00,-0.11
2024-10-12 14:47:00,-0.107
2024-10-12 14:46:00,-0.098
2024-10-12 14:45:00,-0.093
2024-10-12 14:44:00,-0.083
2024-10-12 14:43:00,-0.074
2024-10-12 14:42:00,-0.077
2024-10-12 14:41:00,-0.074
2024-10-12 14:40:00,-0.074
2024-10-12 14:39:00,-0.075
2024-10-12 14:38:00,-0.075
2024-10-12 14:37:00,-0.075
2024-10-12 14:36:00,-0.072
2024-10-12 14:35:00,-0.068
2024-10-12 14:34:00,-0.061
2024-10-12 14:33:00,-0.058
2024-10-12 14:32:00,-0.051
2024-10-12 14:31:00,-0.038
2024-10-12 14:30:00,-0.03
2024-10-12 14:29:00,-0.019
2024-10-12 14:28:00,-0.009
2024-10-12 14:27:00,-0.001
2024-10-12 14:26:00,0.009
2024-10-12 14:25:00,0.017
2024-10-12 14:24:00,0.03
2024-10-12 14:23:00,0.043
2024-10-12 14:22:00,0.048
2024-10-12 14:21:00,0.055
2024-10-12 14:20:00,0.059
2024-10-12 14:19:00,0.059
2024-10-12 14:18:00,0.064
2024-10-12 14:17:00,0.073
2024-10-12 14:16:00,0.082
2024-10-12 14:15:00,0.094
2024-10-12 14:14:00,0.101
2024-10-12 14:13:00,0.111
2024-10-12 14:12:00,0.122
2024-10-12 14:11:00,0.133
2024-10-12 14:10:00,0.151
2024-10-12 14:09:00,0.158
2024-10-12 14:08:00,0.174
2024-10-12 14:07:00,0.179
2024-10-12 14:06:00,0.182
2024-10-12 14:05:00,0.182
2024-10-12 14:04:00,0.186
2024-10-12 14:03:00,0.194
2024-10-12 14:02:00,0.2
2024-10-12 14:01:00,0.207
2024-10-12 14:00:00,0.216
2024-10-12 13:59:00,0.221
2024-10-12 13:58:00,0.224
2024-10-12 13:57:00,0.231
2024-10-12 13:56:00,0.237
2024-10-12 13:55:00,0.25
2024-10-12 13:54:00,0.258
2024-10-12 13:53:00,0.26
2024-10-12 13:52:00,0.267
2024-10-12 13:51:00,0.271
2024-10-12 13:50:00,0.279
2024-10-12 13:49:00,0.291
2024-10-12 13:48:00,0.307
2024-10-12 13:47:00,0.314
2024-10-12 13:46:00,0.318
2024-10-12 13:45:00,0.329
2024-10-12 13:44:00,0.33
2024-10-12 13:43:00,0.335
2024-10-12 13:42:00,0.339
2024-10-12 13:41:00,0.344
2024-10-12 13:40:00,0.347
2024-10-12 13:39:00,0.35
2024-10-12 13:38:00,0.356
2024-10-12 13:37:00,0.36
2024-10-12 13:36:00,0.37
2024-10-12 13:35:00,0.375
2024-10-12 13:34:00,0.384
2024-10-12 13:33:00,0.391
2024-10-12 13:32:00,0.403
2024-10-12 13:31:00,0.412
2024-10-12 13:30:00,0.414
2024-10-12 13:29:00,0.415
2024-10-12 13:28:00,0.425
2024-10-12 13:27:00,0.431
2024-10-12 13:26:00,0.438
2024-10-12 13:25:00,0.446
2024-10-12 13:24:00,0.45
2024-10-12 13:23:00,0.459
2024-10-12 13:22:00,0.464
2024-10-12 13:21:00,0.477
2024-10-12 13:20:00,0.485
2024-10-12 13:19:00,0.492
2024-10-12 13:18:00,0.503
2024-10-12 13:17:00,0.512
2024-10-12 13:16:00,0.521
2024-10-12 13:15:00,0.534
2024-10-12 13:14:00,0.538
2024-10-12 13:13:00,0.551
2024-10-12 13:12:00,0.56
2024-10-12 13:11:00,0.568
2024-10-12 13:10:00,0.575
2024-10-12 13:09:00,0.577
2024-10-12 13:08:00,0.582
2024-10-12 13:07:00,0.588
2024-10-12 13:06:00,0.59
2024-10-12 13:05:00,0.598
2024-10-12 13:04:00,0.6
2024-10-12 13:03:00,0.61
2024-10-12 13:02:00,0.617
2024-10-12 13:01:00,0.622
2024-10-12 13:00:00,0.626
2024-10-12 12:59:00,0.634
2024-10-12 12:58:00,0.641
2024-10-12 12:57:00,0.648
2024-10-12 12:56:00,0.649
2024-10-12 12:55:00,0.658
2024-10-12 12:54:00,0.663
2024-10-12 12:53:00,0.664
2024-10-12 12:52:00,0.667
2024-10-12 12:51:00,0.67
2024-10-12 12:50:00,0.668
2024-10-12 12:49:00,0.677
2024-10-12 12:48:00,0.685
2024-10-12 12:47:00,0.691
2024-10-12 12:46:00,0.697
2024-10-12 12:45:00,0.701
2024-10-12 12:44:00,0.702
2024-10-12 12:43:00,0.709
2024-10-12 12:42:00,0.718
2024-10-12 12:41:00,0.728
2024-10-12 12:40:00,0.734
2024-10-12 12:39:00,0.741
2024-10-12 12:38:00,0.746
2024-10-12 12:37:00,0.755
2024-10-12 12:36:00,0.764
2024-10-12 12:35:00,0.776
2024-10-12 12:34:00,0.782
2024-10-12 12:33:00,0.792
2024-10-12 12:32:00,0.798
2024-10-12 12:31:00,0.807
2024-10-12 12:30:00,0.816
2024-10-12 12:29:00,0.829
2024-10-12 12:28:00,0.834
2024-10-12 12:27:00,0.847
2024-10-12 12:26:00,0.851
2024-10-12 12:25:00,0.854
2024-10-12 12:24:00,0.858
2024-10-12 12:23:00,0.864
2024-10-12 12:22:00,0.875
2024-10-12 12:21:00,0.881
2024-10-12 12:20:00,0.886
2024-10-12 12:19:00,0.889
2024-10-12 12:18:00,0.889
2024-10-12 12:17:00,0.887
2024-10-12 12:16:00,0.891
2024-10-12 12:15:00,0.89
2024-10-12 12:14:00,0.894
2024-10-12 12:13:00,0.897
2024-10-12 12:12:00,0.892
2024-10-12 12:11:00,0.894
2024-10-12 12:10:00,0.892
2024-10-12 12:09:00,0.898
2024-10-12 12:08:00,0.902
2024-10-12 12:07:00,0.905
2024-10-12 12:06:00,0.905
2024-10-12 12:05:00,0.904
2024-10-12 12:04:00,0.911
2024-10-12 12:03:00,0.906
2024-10-12 12:02:00,0.913
2024-10-12 12:01:00,0.914
2024-10-12 12:00:00,0.922
2024-10-12 11:59:00,0.923
2024-10-12 11:58:00,0.929
2024-10-12 11:57:00,0.935
2024-10-12 11:56:00,0.942
2024-10-12 11:55:00,0.951
2024-10-12 11:54:00,0.966
2024-10-12 11:53:00,0.975
2024-10-12 11:52:00,0.987
2024-10-12 11:51:00,0.985
2024-10-12 11:50:00,0.991
2024-10-12 11:49:00,1.0
2024-10-12 11:48:00,1.011
2024-10-12 11:47:00,1.02
2024-10-12 11:46:00,1.026
2024-10-12 11:45:00,1.024
2024-10-12 11:44:00,1.023
2024-10-12 11:43:00,1.027
2024-10-12 11:42:00,1.031
2024-10-12 11:41:00,1.036
2024-10-12 11:40:00,1.038
2024-10-12 11:39:00,1.039
2024-10-12 11:38:00,1.043
2024-10-12 11:37:00,1.036
2024-10-12 11:36:00,1.037
2024-10-12 11:35:00,1.045
2024-10-12 11:34:00,1.052
2024-10-12 11:33:00,1.056
2024-10-12 11:32:00,1.054
2024-10-12 11:31:00,1.042
2024-10-12 11:30:00,1.039
2024-10-12 11:29:00,1.032
2024-10-12 11:28:00,1.036
2024-10-12 11:27:00,1.039
2024-10-12 11:26:00,1.04
2024-10-12 11:25:00,1.037
2024-10-12 11:24:00,1.032
2024-10-12 11:23:00,1.04
2024-10-12 11:22:00,1.037
2024-10-12 11:21:00,1.056
2024-10-12 11:20:00,1.065
2024-10-12 11:19:00,1.082
2024-10-12 11:18:00,1.065
2024-10-12 11:17:00,1.059
2024-10-12 11:16:00,1.06
2024-10-12 11:15:00,1.056
2024-10-12 11:14:00,1.074
2024-10-12 11:13:00,1.077
2024-10-12 11:12:00,1.079
2024-10-12 11:11:00,1.086
2024-10-12 11:10:00,1.083
2024-10-12 11:09:00,1.083
2024-10-12 11:08:00,1.086
2024-10-12 11:07:00,1.092
2024-10-12 11:06:00,1.088
2024-10-12 11:05:00,1.091
2024-10-12 11:04:00,1.086
2024-10-12 11:03:00,1.092
2024-10-12 11:02:00,1.086
2024-10-12 11:01:00,1.095
2024-10-12 11:00:00,1.089
2024-10-12 10:59:00,1.092
2024-10-12 10:58:00,1.097
2024-10-12 10:57:00,1.097
2024-10-12 10:56:00,1.105
2024-10-12 10:55:00,1.106
2024-10-12 10:54:00,1.111
2024-10-12 10:53:00,1.109
2024-10-12 10:52:00,1.115
2024-10-12 10:51:00,1.112
2024-10-12 10:50:00,1.111
2024-10-12 10:49:00,1.109
2024-10-12 10:48:00,1.113
2024-10-12 10:47:00,1.103
2024-10-12 10:46:00,1.1
2024-10-12 10:45:00,1.104
2024-10-12 10:44:00,1.099
2024-10-12 10:43:00,1.106
2024-10-12 10:42:00,1.107
2024-10-12 10:41:00,1.106
2024-10-12 10:40:00,1.11
2024-10-12 10:39:00,1.104
2024-10-12 10:38:00,1.11
2024-10-12 10:37:00,1.11
2024-10-12 10:36:00,1.109
2024-10-12 10:35:00,1.108
2024-10-12 10:34:00,1.1
2024-10-12 10:33:00,1.098
2024-10-12 10:32:00,1.089
2024-10-12 10:31:00,1.081
2024-10-12 10:30:00,1.086
2024-10-12 10:29:00,1.085
2024-10-12 10:28:00,1.091
2024-10-12 10:27:00,1.082
2024-10-12 10:26:00,1.079
2024-10-12 10:25:00,1.074
2024-10-12 10:24:00,1.072
2024-10-12 10:23:00,1.073
2024-10-12 10:22:00,1.074
2024-10-12 10:21:00,1.066
2024-10-12 10:20:00,1.07
2024-10-12 10:19:00,1.067
2024-10-12 10:18:00,1.065
2024-10-12 10:17:00,1.066
2024-10-12 10:16:00,1.071
2024-10-12 10:15:00,1.074
2024-10-12 10:14:00,1.078
2024-10-12 10:13:00,1.081
2024-10-12 10:12:00,1.081
2024-10-12 10:11:00,1.078
2024-10-12 10:10:00,1.082
2024-10-12 10:09:00,1.083
2024-10-12 10:08:00,1.08
2024-10-12 10:07:00,1.077
2024-10-12 10:06:00,1.076
2024-10-12 10:05:00,1.069
2024-10-12 10:04:00,1.063
2024-10-12 10:03:00,1.062
2024-10-12 10:02:00,1.064
2024-10-12 10:01:00,1.074
2024-10-12 10:00:00,1.067
2024-10-12 09:59:00,1.066
2024-10-12 09:58:00,1.069
2024-10-12 09:57:00,1.071
2024-10-12 09:56:00,1.061
2024-10-12 09:55:00,1.051
2024-10-12 09:54:00,1.058
2024-10-12 09:53:00,1.053
2024-10-12 09:52:00,1.05
2024-10-12 09:51:00,1.041
2024-10-12 09:50:00,1.039
2024-10-12 09:49:00,1.036
2024-10-12 09:48:00,1.037
2024-10-12 09:47:00,1.033
2024-10-12 09:46:00,1.028
